GeneID	type	symbol
100302186	synonym	MIR548I-3
100302186	synonym	MIRN548I3
100302186	synonym	hsa-mir-548i-3
100302186	synonym	mir-548i-3
100302187	symbol	MIR1297
100302187	synonym	MIRN1297
100302187	synonym	hsa-mir-1297
100302187	synonym	mir-1297
100302188	symbol	MIR1243
100302188	synonym	MIRN1243
100302188	synonym	hsa-mir-1243
100302190	symbol	MIR1976
100302190	synonym	hsa-mir-1976
100302191	symbol	MIR548I4
100302191	synonym	MIR548I-4
100302191	synonym	MIRN548I4
100302191	synonym	hsa-mir-548i-4
100302192	symbol	MIR548F1
100302192	synonym	MIR548F-1
100302192	synonym	MIRN548F1
100302192	synonym	hsa-mir-548f-1
100302193	symbol	MIR1255A
100302193	synonym	MIRN1255A
100302193	synonym	hsa-mir-1255a
100302195	symbol	MIR320C2
100302195	synonym	MIR320C-2
100302195	synonym	MIRN320C2
100302195	synonym	hsa-mir-320c-2
100302195	synonym	mir-320c-2
100302196	symbol	MIR1234
100302196	synonym	MIRN1234
100302196	synonym	hsa-mir-1234
100302197	symbol	MIR1306
100302197	synonym	MIRN1306
100302197	synonym	hsa-mir-1306
100302197	synonym	mir-1306
100302201	symbol	MIR1228
100302201	synonym	MIRN1228
100302201	synonym	hsa-mir-1228
100302201	synonym	mir-1228
100302202	symbol	MIR1266
100302202	synonym	MIRN1266
100302202	synonym	hsa-mir-1266
100302202	synonym	mir-1266
100302203	symbol	MIR1271
100302203	synonym	MIRN1271
100302203	synonym	hsa-mir-1271
100302204	symbol	MIR548I1
100302204	synonym	MIR548I-1
100302204	synonym	MIRN548I1
100302204	synonym	hsa-mir-548i-1
100302204	synonym	mir-548i-1
100302205	symbol	MIR1283-2
100302205	synonym	MIRN1283-2
100302205	synonym	hsa-mir-1283-2
100302205	synonym	mir-1283-2
100302208	symbol	MIR1253
100302208	synonym	MIRN1253
100302208	synonym	hsa-mir-1253
100302209	symbol	MIR1185-2
100302209	synonym	MIRN1185-2
100302209	synonym	hsa-mir-1185-2
100302209	synonym	mir-1185-2
100302210	symbol	MIR1909
100302210	synonym	MIRN1909
100302210	synonym	hsa-mir-1909
100302210	synonym	mir-1909
100302211	symbol	MIR1203
100302211	synonym	MIRN1203
100302211	synonym	hsa-mir-1203
100302212	symbol	MIR1324
100302212	synonym	MIRN1324
100302212	synonym	hsa-mir-1324
100302213	symbol	MIR1181
100302213	synonym	MIRN1181
100302213	synonym	hsa-mir-1181
100302214	symbol	MIR1277
100302214	synonym	MIRN1277
100302214	synonym	hsa-mir-1277
100302217	symbol	MIR1827
100302217	synonym	MIRN1827
100302217	synonym	hsa-mir-1827
100302218	symbol	MIR1285-1
100302218	synonym	MIRN1285-1
100302218	synonym	hsa-mir-1285-1
100302219	symbol	MIR1245A
100302219	synonym	MIR1245
100302219	synonym	MIRN1245
100302219	synonym	hsa-mir-1245
100302219	synonym	hsa-mir-1245a
100302219	synonym	mir-1245a
100302220	symbol	MIR1293
100302220	synonym	MIRN1293
100302220	synonym	hsa-mir-1293
100302220	synonym	mir-1293
100302221	symbol	MIR1291
100302221	synonym	MIRN1291
100302221	synonym	hsa-mir-1291
100302221	synonym	mir-1291
100302222	symbol	MIR1911
100302222	synonym	MIRN1911
100302222	synonym	hsa-mir-1911
100302222	synonym	mir-1911
100302223	symbol	MIR1302-8
100302223	synonym	MIRN1302-8
100302223	synonym	hsa-mir-1302-8
100302224	symbol	MIR2110
100302224	synonym	hsa-mir-2110
100302224	synonym	mir-2110
100302225	symbol	MIR2053
100302225	synonym	hsa-mir-2053
100302226	symbol	MIR1238
100302226	synonym	MIRN1238
100302226	synonym	hsa-mir-1238
100302227	symbol	MIR1302-1
100302227	synonym	MIRN1302-1
100302227	synonym	hsa-mir-1302-1
100302228	symbol	MIR1261
100302228	synonym	MIRN1261
100302228	synonym	hsa-mir-1261
100302229	symbol	MIR1250
100302229	synonym	MIRN1250
100302229	synonym	hsa-mir-1250
100302229	synonym	mir-1250
100302232	symbol	MIR1226
100302232	synonym	MIRN1226
100302232	synonym	hsa-mir-1226
100302232	synonym	mir-1226
100302233	symbol	MIR1268A
100302233	synonym	MIR1268
100302233	synonym	MIRN1268
100302233	synonym	hsa-mir-1268
100302233	synonym	hsa-mir-1268a
100302234	symbol	MIR664A
100302234	synonym	MIR664
100302234	synonym	MIRN664
100302234	synonym	hsa-mir-664
100302234	synonym	hsa-mir-664a
100302234	synonym	mir-664a
100302235	symbol	MIR1179
100302235	synonym	MIRN1179
100302235	synonym	hsa-mir-1179
100302235	synonym	mir-1179
100302236	symbol	MIR1260A
100302236	synonym	MIR1260
100302236	synonym	MIRN1260
100302236	synonym	hsa-mir-1260
100302236	synonym	hsa-mir-1260a
100302236	synonym	mir-1260a
100302237	symbol	MIR1281
100302237	synonym	MIRN1281
100302237	synonym	hsa-mir-1281
100302238	symbol	MIR103B1
100302238	synonym	MIR103-1AS
100302238	synonym	MIRN103-1AS
100302238	synonym	hsa-mir-103-1-as
100302239	symbol	MIR548F5
100302239	synonym	MIR548F-5
100302239	synonym	MIRN548F5
100302239	synonym	hsa-mir-548f-5
100302240	symbol	MIR1304
100302240	synonym	MIRN1304
100302240	synonym	hsa-mir-1304
100302242	symbol	MIR1236
100302242	synonym	MIRN1236
100302242	synonym	hsa-mir-1236
100302243	symbol	MIR1972-1
100302243	synonym	MIR1972
100302243	synonym	hsa-mir-1972
100302243	synonym	hsa-mir-1972-1
100302246	symbol	MIR1301
100302246	synonym	MIRN1301
100302246	synonym	hsa-mir-1301
100302246	synonym	mir-1301
100302250	symbol	MIR1197
100302250	synonym	MIRN1197
100302250	synonym	hsa-mir-1197
100302250	synonym	mir-1197
100302251	symbol	MIR1264
100302251	synonym	MIRN1264
100302251	synonym	hsa-mir-1264
100302254	symbol	MIR1282
100302254	synonym	MIRN1282
100302254	synonym	hsa-mir-1282
100302255	symbol	MIR1323
100302255	synonym	MIRN1323
100302255	synonym	hsa-mir-1323
100302255	synonym	mir-1323
100302256	symbol	MIR1180
100302256	synonym	MIRN1180
100302256	synonym	hsa-mir-1180
100302256	synonym	mir-1180
100302257	symbol	MIR1539
100302257	synonym	MIRN1539
100302257	synonym	hsa-mir-1539
100302258	symbol	MIR1469
100302258	synonym	MIRN1469
100302258	synonym	hsa-mir-1469
100302259	symbol	MIR1202
100302259	synonym	MIRN1202
100302259	synonym	hsa-mir-1202
100302260	symbol	MIR2052
100302260	synonym	hsa-mir-2052
100302261	symbol	MIR1910
100302261	synonym	MIRN1910
100302261	synonym	hsa-mir-1910
100302261	synonym	mir-1910
100302263	symbol	MIR1908
100302263	synonym	MIRN1908
100302263	synonym	hsa-mir-1908
100302263	synonym	mir-1908
100302265	symbol	MIR1283-1
100302265	synonym	MIRN1283-1
100302265	synonym	hsa-mir-1283-1
100302265	synonym	mir-1283-1
100302267	symbol	MIR2054
100302267	synonym	hsa-mir-2054
100302268	symbol	MIR1285-2
100302268	synonym	MIRN1285-2
100302268	synonym	hsa-mir-1285-2
100302270	symbol	MIR1305
100302270	synonym	MIRN1305
100302270	synonym	hsa-mir-1305
100302270	synonym	mir-1305
100302273	symbol	MIR1254-1
100302273	synonym	MIR1254
100302273	synonym	MIRN1254
100302273	synonym	hsa-mir-1254
100302273	synonym	hsa-mir-1254-1
100302274	symbol	MIR1178
100302274	synonym	MIRN1178
100302274	synonym	hsa-mir-1178
100302275	symbol	MIR548L
100302275	synonym	MIRN548L
100302275	synonym	hsa-mir-548l
100302276	symbol	MIR1290
100302276	synonym	MIRN1290
100302276	synonym	hsa-mir-1290
100302277	symbol	MIR548I2
100302277	synonym	MIR548I-2
100302277	synonym	MIRN548I2
100302277	synonym	hsa-mir-548i-2
100302277	synonym	mir-548i-2
100302278	symbol	MIR1302-2
100302278	synonym	MIRN1302-2
100302278	synonym	hsa-mir-1302-2
100302279	symbol	MIR1262
100302279	synonym	MIRN1262
100302279	synonym	hsa-mir-1262
100302279	synonym	mir-1262
100302280	symbol	MIR1237
100302280	synonym	MIRN1237
100302280	synonym	hsa-mir-1237
100302281	symbol	MIR1208
100302281	synonym	MIRN1208
100302281	synonym	hsa-mir-1208
100302282	symbol	MIR103B2
100302282	synonym	MIR103-2-AS
100302282	synonym	MIR103-2AS
100302282	synonym	MIRN103-2AS
100302282	synonym	hsa-mir-103-2-as
100302283	symbol	MIR1227
100302283	synonym	MIRN1227
100302283	synonym	hsa-mir-1227
100302283	synonym	mir-1227
100302284	symbol	MIR1303
100302284	synonym	MIRN1303
100302284	synonym	hsa-mir-1303
100302285	symbol	MIR1244-1
100302285	synonym	MIR1244
100302285	synonym	MIRN1244
100302285	synonym	hsa-mir-1244
100302285	synonym	hsa-mir-1244-1
100302286	symbol	MIR1267
100302286	synonym	MIRN1267
100302286	synonym	hsa-mir-1267
100302287	symbol	MIR548H3
100302287	synonym	MIR548H-3
100302287	synonym	MIRN548H3
100302287	synonym	hsa-mir-548h-3
100302288	symbol	MIR548P
100302288	synonym	MIRN548P
100302288	synonym	hsa-mir-548p
100302289	symbol	MIR1251
100302289	synonym	MIRN1251
100302289	synonym	hsa-mir-1251
100302290	symbol	MIR1973
100302290	synonym	hsa-mir-1973
100302290	synonym	mir-1973
100302291	symbol	LOC100302291
100302401	symbol	RASAL2-AS1
100302509	symbol	LECD
100302510	symbol	XECD
100302511	symbol	EOE1
100302511	synonym	EE
100302512	symbol	RLS6
100302513	symbol	DFNB71
100302514	symbol	NRCLP5
100302515	symbol	OFC12
100302516	symbol	CTEPH1
100302517	symbol	MENOQ2
100302518	symbol	MENOQ3
100302519	symbol	MENOQ4
100302522	symbol	PTCSC1
100302522	synonym	NCRNA00197
100302522	synonym	PTCSC
100302526	symbol	FAM41AY2
100302559	symbol	PURAQTL1
100302560	symbol	MUHH2
100302561	symbol	RLS7
100302562	symbol	MENAQ2
100302563	symbol	MENAQ3
100302591	symbol	LOC100302591
100302640	symbol	LINC00882
100302650	symbol	BRE-AS1
100302652	symbol	GPR75-ASB3
100302657	symbol	DDX11L3
100302666	symbol	CSPG4P13
100302680	symbol	DELXQ28
100302680	synonym	MICRODELXq28
100302681	symbol	PVNH3
100302682	symbol	PVNH5
100302683	symbol	STQTL18
100302684	symbol	STQTL19
100302685	symbol	STQTL20
100302686	symbol	MTBS3
100302689	symbol	GPN3P1
100302690	symbol	DLG2-AS1
100302690	synonym	DLG2-AS
100302690	synonym	DLG2AS
100302690	synonym	PSZA11q14
100302690	synonym	SZ-1
100302691	symbol	LINC00184
100302691	synonym	HANC
100302691	synonym	NCRNA00184
100302692	symbol	FTX
100302692	synonym	LINC00182
100302692	synonym	MIR374AHG
100302692	synonym	NCRNA00182
100302716	symbol	HTGH
100302716	synonym	DEL17q24
100302718	symbol	B6QTL1
100302719	symbol	BMIQ15
100302720	symbol	CTRCT34
100302720	synonym	CATC3
100302721	symbol	ARHI2
100302736	symbol	TMED7-TICAM2
100302737	symbol	ZNF861P
100302738	symbol	RNU6-21P
100302738	synonym	RNU6-21
100302739	symbol	PCNA-AS1
100302739	synonym	PCNA-AS
100302739	synonym	PCNAAS
100302740	symbol	FAS-AS1
100302740	synonym	FAS-AS
100302740	synonym	FASAS
100302740	synonym	SAF
100302741	symbol	RNU6-15P
100302741	synonym	RNU6-15
100302742	symbol	RNU6-42P
100302742	synonym	RNU6-42
100302743	symbol	SNORA80B
100302743	synonym	ACA67B
100302746	symbol	NCRUPAR
100302746	synonym	NCRNA00193
100302746	synonym	ncR-uPAR
100302751	symbol	NCLP1
100303453	symbol	TSNAX-DISC1
100303491	symbol	ZEB2-AS1
100303491	synonym	ZEB2-AS
100303491	synonym	ZEB2AS
100303491	synonym	ZEB2NAT
100303715	symbol	IDDM24
100303716	symbol	PBC2
100303717	symbol	PBC3
100303728	symbol	SLC25A5-AS1
100303743	symbol	LSM3P5
100303745	symbol	LSM3P2
100303748	symbol	LSM3P1
100303749	symbol	LOC100303749
100303755	symbol	PET117
100303755	synonym	CSRP2BP
100306937	symbol	NBLST4
100306938	symbol	NBLST5
100306939	symbol	NBLST6
100306940	symbol	FL1
100306951	symbol	PITPNA-AS1
100306975	symbol	NDUFAF4P1
100306978	symbol	DEL19Q13.11
100306978	synonym	C19DELq13.11
100306979	symbol	ATFB8
100307118	symbol	BCC1
100307119	symbol	BCC2
100307120	symbol	BCC3
100307121	symbol	BCC4
100307122	symbol	BCC5
100307123	symbol	BCC6
100307126	symbol	CHMP4BP1
100309464	symbol	OTX2-AS1
100309464	synonym	OTX2OS1
100310754	symbol	DUPXP11.23P11.22
100310754	synonym	CXDUPp11.23p11.22
100310755	symbol	ATOD7
100310756	symbol	LOC100310756
100310782	symbol	LOC100310782
100310785	symbol	ALL1
100310786	symbol	ALL2
100310812	symbol	SPDYE2B
100310812	synonym	SPDYE2L
100310835	symbol	LOC100310835
100310838	symbol	VDAC1P3
100310839	symbol	VDAC1P7
100310840	symbol	VDAC1P8
100310841	symbol	VDAC1P11
100310842	symbol	RBPJP1
100310842	synonym	IGKJRBP1
100310842	synonym	RBPSUHP1
100310846	symbol	ANKRD61
100310848	symbol	SNRPCP4
100310849	symbol	SNRPCP19
100310850	symbol	SNRPCP11
100310851	symbol	SNRPCP8
100310852	symbol	SNRPCP7
100310853	symbol	SNRPCP9
100310854	symbol	SNRPCP12
100310855	symbol	SNRPCP14
100310856	symbol	SNRPCP6
100310857	symbol	SNRPCP15
100310869	symbol	IGKV2OR2-7D
100312774	symbol	VN1R56P
100312775	symbol	VN1R20P
100312781	symbol	VN1R24P
100312782	symbol	VN1R25P
100312783	symbol	VN1R26P
100312784	symbol	VN1R27P
100312785	symbol	VN1R28P
100312786	symbol	VN1R29P
100312787	symbol	VN1R31P
100312788	symbol	VN1R32P
100312789	symbol	VN1R35P
100312790	symbol	VN1R36P
100312791	symbol	VN1R39P
100312792	symbol	VN1R40P
100312793	symbol	VN1R41P
100312794	symbol	VN1R42P
100312795	symbol	VN1R43P
100312796	symbol	VN1R45P
100312797	symbol	VN1R47P
100312798	symbol	VN1R48P
100312799	symbol	VN1R49P
100312799	synonym	VN1R50P
100312801	symbol	VN1R51P
100312802	symbol	VN1R52P
100312803	symbol	VN1R110P
100312804	symbol	VN1R15P
100312805	symbol	VN1R16P
100312806	symbol	VN1R53P
100312807	symbol	VN1R54P
100312808	symbol	VN1R55P
100312809	symbol	VN1R57P
100312810	symbol	VN1R58P
100312811	symbol	VN1R59P
100312812	symbol	VN1R60P
100312813	symbol	VN1R61P
100312814	symbol	VN1R62P
100312815	symbol	VN1R63P
100312816	symbol	VN1R69P
100312817	symbol	VN1R71P
100312818	symbol	VN1R73P
100312819	symbol	VN1R74P
100312820	symbol	VN1R75P
100312821	symbol	VN1R76P
100312822	symbol	VN1R77P
100312823	symbol	VN1R78P
100312824	symbol	VN1R79P
100312825	symbol	VN1R80P
100312826	symbol	VN1R81P
100312827	symbol	VN1R82P
100312828	symbol	VN1R83P
100312829	symbol	VN1R84P
100312830	symbol	VN1R85P
100312831	symbol	VN1R86P
100312832	symbol	VN1R87P
100312833	symbol	VN1R88P
100312834	symbol	VN1R89P
100312835	symbol	VN1R90P
100312836	symbol	VN1R91P
100312837	symbol	VN1R92P
100312838	symbol	VN1R93P
100312839	symbol	VN1R94P
100312840	symbol	VN1R97P
100312841	symbol	VN1R98P
100312842	symbol	VN1R99P
100312843	symbol	VN1R19P
100312844	symbol	VN1R22P
100312845	symbol	VN1R23P
100312846	symbol	VN1R100P
100312847	symbol	VN1R102P
100312848	symbol	VN1R106P
100312848	synonym	FKSG41
100312849	symbol	VN1R107P
100312850	symbol	VN1R108P
100312851	symbol	VN1R109P
100312852	symbol	VN1R111P
100312853	symbol	VN1R72P
100312854	symbol	VN1R112P
100312855	symbol	VN1R44P
100312951	symbol	NPCA2
100312952	symbol	PVOP1
100312954	symbol	GRD1
100312955	symbol	PVOP2
100312985	symbol	IGKV1OR15-118
100312985	synonym	IGKV1/OR-118
100312985	synonym	IGKV1/OR15-118
100312985	synonym	IGKV1OR118
100312985	synonym	IGKVP2
100313532	symbol	MFSD1P1
100313769	symbol	MIR320B2
100313769	synonym	MIR320B-2
100313769	synonym	MIRN320B2
100313769	synonym	mir-320b-2
100313770	symbol	MIR548K
100313770	synonym	MIRN548K
100313771	symbol	MIR548F2
100313771	synonym	MIR548F-2
100313771	synonym	MIRN548F2
100313771	synonym	hsa-mir-548f-2
100313772	symbol	MIR548M
100313772	synonym	MIRN548M
100313773	symbol	MIR548H2
100313773	synonym	MIR548H-2
100313773	synonym	MIRN548H2
100313774	symbol	MIR302E
100313774	synonym	MIRN302E
100313777	symbol	MIR670
100313777	synonym	hsa-mir-670
100313778	symbol	MIR759
100313778	synonym	hsa-mir-759
100313779	symbol	MIR2117
100313780	symbol	MIR2278
100313780	synonym	mir-2278
100313781	symbol	MIR718
100313781	synonym	hsa-mir-718
100313782	symbol	PIRC7
100313783	symbol	PIRC10
100313784	symbol	PIRC14
100313785	symbol	PIRC20
100313786	symbol	PIRC23
100313787	symbol	PIRC31
100313788	symbol	PIRC38
100313789	symbol	PIRC42
100313790	symbol	PIRC48
100313791	symbol	PIRC52
100313792	symbol	PIRC55
100313793	symbol	PIRC63
100313794	symbol	PIRC65
100313795	symbol	PIRC73
100313796	symbol	PIRC76
100313797	symbol	PIRC79
100313798	symbol	PIRC90
100313799	symbol	PIRC94
100313800	symbol	PIRC96
100313801	symbol	PIRC104
100313802	symbol	PIRC107
100313803	symbol	PIRC112
100313806	symbol	MIR1255B1
100313806	synonym	MIR1255B-1
100313806	synonym	MIRN1255B1
100313807	symbol	PIRC4
100313808	symbol	PIRC12
100313809	symbol	PIRC17
100313810	symbol	PIRC24
100313811	symbol	PIRC32
100313812	symbol	PIRC37
100313813	symbol	PIRC45
100313814	symbol	PIRC50
100313815	symbol	PIRC54
100313816	symbol	PIRC62
100313817	symbol	PIRC67
100313818	symbol	PIRC71
100313819	symbol	PIRC80
100313820	symbol	PIRC84
100313821	symbol	PIRC97
100313822	symbol	MIR513B
100313822	synonym	MIRN513B
100313824	symbol	MIR663B
100313824	synonym	MIRN663B
100313824	synonym	mir-663b
100313829	symbol	MIR548O
100313829	synonym	MIRN548O
100313830	symbol	MIR548H1
100313830	synonym	MIR548H-1
100313830	synonym	MIRN548H1
100313835	symbol	MIR1255B2
100313835	synonym	MIR1255B-2
100313835	synonym	MIRN1255B2
100313835	synonym	hsa-mir-1255b-2
100313837	symbol	MIR762
100313837	synonym	hsa-mir-762
100313838	symbol	MIR764
100313838	synonym	hsa-mir-764
100313839	symbol	MIR2114
100313840	symbol	MIR2115
100313841	symbol	MIR548Q
100313842	symbol	MIR2276
100313843	symbol	MIR711
100313843	synonym	hsa-mir-711
100313844	symbol	PIRC1
100313845	symbol	PIRC5
100313846	symbol	PIRC6
100313847	symbol	PIRC9
100313848	symbol	PIRC15
100313849	symbol	PIRC16
100313850	symbol	PIRC22
100313851	symbol	PIRC25
100313852	symbol	PIRC26
100313853	symbol	PIRC30
100313854	symbol	PIRC33
100313855	symbol	PIRC35
100313856	symbol	PIRC39
100313857	symbol	PIRC43
100313858	symbol	PIRC46
100313859	symbol	PIRC47
100313860	symbol	PIRC51
100313861	symbol	PIRC53
100313862	symbol	PIRC56
100313863	symbol	PIRC60
100313864	symbol	PIRC64
100313865	symbol	PIRC66
100313866	symbol	PIRC70
100313867	symbol	PIRC72
100313868	symbol	PIRC77
100313869	symbol	PIRC78
100313870	symbol	PIRC81
100313871	symbol	PIRC85
100313872	symbol	PIRC87
100313873	symbol	PIRC89
100313874	symbol	PIRC98
100313875	symbol	PIRC99
100313876	symbol	PIRC102
100313877	symbol	PIRC106
100313878	symbol	PIRC108
100313879	symbol	PIRC110
100313880	symbol	PIRC113
100313881	symbol	PIRC114
100313884	symbol	MIR548H4
100313884	synonym	MIR548H-4
100313884	synonym	MIRN548H4
100313884	synonym	hsa-mir-548h-4
100313886	symbol	MIR2116
100313886	synonym	mir-2116
100313887	symbol	MIR2277
100313887	synonym	mir-2277
100313888	symbol	PIRC101
100313890	symbol	PIRC34
100313891	symbol	PIRC83
100313892	symbol	MIR761
100313892	synonym	hsa-mir-761
100313893	symbol	PIRC28
100313894	symbol	PIRC88
100313895	symbol	MIR548F4
100313895	synonym	MIR548F-4
100313895	synonym	MIRN548F4
100313895	synonym	hsa-mir-548f-4
100313896	symbol	MIR320D1
100313896	synonym	MIR320D-1
100313896	synonym	MIRN320D1
100313896	synonym	mir-320d-1
100313897	symbol	PIRC11
100313898	symbol	PIRC40
100313899	symbol	PIRC61
100313900	symbol	PIRC91
100313901	symbol	PIRC103
100313905	symbol	PIRC3
100313906	symbol	PIRC18
100313907	symbol	PIRC27
100313908	symbol	PIRC44
100313909	symbol	PIRC59
100313910	symbol	PIRC69
100313911	symbol	PIRC86
100313912	symbol	PIRC100
100313913	symbol	PIRC109
100313914	symbol	MIR548J
100313914	synonym	MIRN548J
100313914	synonym	hsa-mir-548j
100313915	symbol	PIRC8
100313916	symbol	PIRC21
100313917	symbol	PIRC41
100313918	symbol	PIRC58
100313919	symbol	PIRC75
100313920	symbol	PIRC92
100313921	symbol	MIR548E
100313921	synonym	MIRN548E
100313921	synonym	hsa-mir-548e
100313923	symbol	MIR449C
100313923	synonym	mir-449c
100313924	symbol	PIRC2
100313925	symbol	PIRC13
100313926	symbol	PIRC19
100313927	symbol	PIRC29
100313928	symbol	PIRC36
100313929	symbol	PIRC49
100313930	symbol	PIRC57
100313931	symbol	PIRC68
100313932	symbol	PIRC74
100313933	symbol	PIRC82
100313934	symbol	PIRC93
100313935	symbol	PIRC95
100313936	symbol	PIRC105
100313937	symbol	PIRC111
100313938	symbol	MIR548G
100313938	synonym	MIRN548G
100313938	synonym	hsa-mir-548g
100313942	symbol	LOC100313942
100313948	symbol	BRV2
100313962	symbol	RFKP1
100313968	symbol	LOC100313968
100316847	symbol	GLM8
100316867	symbol	ARF4P5
100316868	symbol	HOTTIP
100316868	synonym	HOXA-AS6
100316868	synonym	HOXA13-AS1
100316868	synonym	NCRNA00213
100316904	symbol	SAP25
100322878	symbol	SLEB14
100322879	symbol	SPG45
100327036	symbol	PPP2R2DP1
100328982	symbol	LOC100328982
100329108	symbol	GCSHP5
100329109	symbol	GCSHP3
100329129	symbol	LOC100329129
100329135	symbol	TRPC5OS
100329135	synonym	TRPC5-AS1
100329167	symbol	AAA1
100329167	synonym	AAA
100329168	symbol	LGV2
100329168	synonym	LVG2
100329169	symbol	CRCS9
100329170	symbol	SCZD13
100335030	symbol	LOC100335030
100337589	symbol	FMO7P
100337590	symbol	FMO11P
100337591	symbol	SNORA70F
100337591	synonym	U70F
100337616	symbol	CSN1S2BP
100337616	synonym	CSN1S2B
100337622	symbol	DDX11L4
100337646	symbol	CT45B1P
100359393	symbol	SCA30
100359394	symbol	LINC00102
100359394	synonym	NCRNA00102
100359395	symbol	DFNA58
100359396	symbol	HSPD1P11
100359396	synonym	HSPD1-11P
100359397	symbol	HSPD1P18
100359397	synonym	HSPD1-1P
100359399	symbol	DFNB85
100359400	symbol	DFNB83
100359401	symbol	MYP17
100359401	synonym	MYP4
100359402	symbol	SPG41
100359403	symbol	PARK16
100359406	symbol	MYP18
100359407	symbol	MYP14
100379132	symbol	SNORA70G
100379132	synonym	U70G
100379141	symbol	SNORA70D
100379141	synonym	U70D
100379142	symbol	NCLP2
100379142	synonym	bA85L21.1
100379174	symbol	MACROD2-AS1
100379174	synonym	BA318C17.1
100379174	synonym	NCRNA00186
100379198	symbol	ECT
100379198	synonym	BECTS
100379199	symbol	HRM2
100379200	symbol	SLEB15
100379201	symbol	SPAX3
100379201	synonym	ARSAL
100379202	symbol	DUP5P13
100379202	synonym	C5DUPp13
100379203	symbol	DUP17P13.3
100379203	synonym	C17DUPp13.3
100379215	symbol	QTV
100379216	symbol	FGQTL2
100379216	synonym	BWQTL1
100379217	symbol	FGQTL3
100379218	symbol	SPDA3
100379220	symbol	TMED11P
100379224	symbol	LOC100379224
100379236	symbol	LOC100379236
100379249	symbol	BOK-AS1
100379249	synonym	BOK-AS
100379249	synonym	BOKAS
100379249	synonym	NAToB
100379249	synonym	NCRNA00151
100379250	symbol	SNORA70E
100379250	synonym	U70E
100379251	symbol	NPPA-AS1
100379251	synonym	NPPA-AS
100379251	synonym	NPPAAS
100379287	symbol	RNY4P6
100379288	symbol	RNY4P11
100379290	symbol	LOC100379290
100379291	symbol	RNY4P15
100379295	symbol	RNY4P8
100379296	symbol	RNY4P13
100379297	symbol	RNY4P4
100379298	symbol	RNY4P18
100379299	symbol	RNY4P5
100379300	symbol	RNY4P9
100379323	symbol	ERVW-2
100379323	synonym	ERVWE2
100379323	synonym	NTrenv
100379345	symbol	MIR181A2HG
100379378	symbol	RNY4P20
100379564	symbol	RNY4P17
100379571	symbol	BACE1-AS
100379571	synonym	BACE1-AS1
100379571	synonym	BACE1AS
100379571	synonym	NCRNA00177
100379584	symbol	RNY4P14
100379592	symbol	RNY4P10
100379623	symbol	LARP1P1
100379623	synonym	HCG10P
100379623	synonym	dJ221C16.7
100379658	symbol	RNY5P5
100379661	symbol	GRIK1-AS2
100379661	synonym	C21orf41
100379661	synonym	NCRNA00258
100379663	symbol	RNY5P6
100379664	symbol	RNY5P3
100379666	symbol	RNY5P1
100379667	symbol	NEK2P2
100380271	symbol	RNY5P4
100380272	symbol	NDUFB1P2
100380873	symbol	FECD3
100380873	synonym	FCD2
100380874	symbol	FECD5
100380874	synonym	FCD3
100380875	symbol	FECD7
100380875	synonym	FCD4
100380876	symbol	NAFLD1
100380876	synonym	FLD1
100380878	symbol	RNY5P8
100380945	symbol	ZNF848P
100381178	symbol	TMPRSS11CP
100381202	symbol	NEK2P4
100381204	symbol	HCHGQ1
100381205	symbol	HCHGQ2
100381206	symbol	HCHGQ3
100381207	symbol	CIHL
100381208	symbol	RNY5P2
100381210	symbol	CAMPD1
100381211	symbol	ARCODS
100381215	symbol	DYNLT3P2
100381270	symbol	ZBED6
100381270	synonym	MGR
100384884	symbol	IGHV1OR15-5
100384884	synonym	IGHV1OR155
100384885	symbol	LOC100384885
100415893	symbol	DUPXQ28
100415893	synonym	CXq28
100415894	symbol	GLM5
100415895	symbol	GLM6
100415896	symbol	ASRT8
100415903	symbol	HWE1
100415904	symbol	HWE2
100415941	symbol	DEL17Q23.1Q23.2
100415941	synonym	C17DELq23.1q23.2
100415942	symbol	DEL2P21
100415942	synonym	C2DELp21
100415943	symbol	MGR9
100418484	symbol	LOC100418484
100418485	symbol	LOC100418485
100418486	symbol	LOC100418486
100418487	symbol	LOC100418487
100418488	symbol	LOC100418488
100418489	symbol	LOC100418489
100418490	symbol	LOC100418490
100418491	symbol	LOC100418491
100418492	symbol	LOC100418492
100418493	symbol	LOC100418493
100418494	symbol	LOC100418494
100418495	symbol	LOC100418495
100418496	symbol	LOC100418496
100418497	symbol	LOC100418497
100418498	symbol	LOC100418498
100418499	symbol	LOC100418499
100418500	symbol	LOC100418500
100418501	symbol	LOC100418501
100418502	symbol	LOC100418502
100418503	symbol	LOC100418503
100418504	symbol	LOC100418504
100418505	symbol	LOC100418505
100418506	symbol	LOC100418506
100418507	symbol	LOC100418507
100418508	symbol	LOC100418508
100418509	symbol	LOC100418509
100418510	symbol	LOC100418510
100418511	symbol	LOC100418511
100418512	symbol	LOC100418512
100418513	symbol	LOC100418513
100418514	symbol	LOC100418514
100418515	symbol	LOC100418515
100418516	symbol	LOC100418516
100418517	symbol	LOC100418517
100418518	symbol	LOC100418518
100418519	symbol	LOC100418519
100418520	symbol	LOC100418520
100418521	symbol	LOC100418521
100418522	symbol	LOC100418522
100418523	symbol	LOC100418523
100418524	symbol	LOC100418524
100418525	symbol	LOC100418525
100418526	symbol	LOC100418526
100418527	symbol	LOC100418527
100418528	symbol	LOC100418528
